0,1,2,3,4,5
1.055523,0.200229,0.513857,0.290625,-0.149074,1.000000
0.618010,-0.456453,0.902004,0.285784,-0.433076,0.000000
-1.546267,1.364205,-1.255749,-1.813839,0.537931,3.000000
-1.546267,1.364205,-1.255749,-1.813839,0.537931,3.000000
0.743792,1.130592,1.517314,-1.036133,0.160290,4.000000
0.743792,1.130592,1.517314,-1.036133,0.160290,4.000000
0.743792,1.130592,1.517314,-1.036133,0.160290,4.000000
0.743792,1.130592,1.517314,-1.036133,0.160290,4.000000
0.743792,1.130592,1.517314,-1.036133,0.160290,4.000000
0.743792,1.130592,1.517314,-1.036133,0.160290,4.000000
0.743792,1.130592,1.517314,-1.036133,0.160290,4.000000
-0.412612,-0.835403,-1.141240,0.187993,0.398110,1.000000
-0.412612,-0.835403,-1.141240,0.187993,0.398110,1.000000
-0.310423,-0.549599,0.455096,-0.288674,0.129457,1.000000
2.039624,0.023725,1.216553,0.389710,-0.958289,0.000000
-0.592469,0.270535,-0.872842,-1.717356,0.229581,3.000000
-0.592469,0.270535,-0.872842,-1.717356,0.229581,3.000000
-2.250999,-0.816130,1.408127,1.082356,-0.172721,0.000000
0.993647,-0.374689,-0.361507,3.110414,-0.029372,4.000000
0.993647,-0.374689,-0.361507,3.110414,-0.029372,4.000000
0.993647,-0.374689,-0.361507,3.110414,-0.029372,4.000000
0.993647,-0.374689,-0.361507,3.110414,-0.029372,4.000000
0.993647,-0.374689,-0.361507,3.110414,-0.029372,4.000000
0.993647,-0.374689,-0.361507,3.110414,-0.029372,4.000000
0.993647,-0.374689,-0.361507,3.110414,-0.029372,4.000000
-0.219152,0.315646,-1.201335,0.937027,0.581506,2.000000
-0.219152,0.315646,-1.201335,0.937027,0.581506,2.000000
-0.219152,0.315646,-1.201335,0.937027,0.581506,2.000000
-1.334098,-0.417790,0.685476,-0.670948,0.106247,0.000000
-0.316755,-0.577795,1.036075,0.063497,0.464927,0.000000
0.562623,1.938075,-0.936468,0.036652,-0.325594,3.000000
0.562623,1.938075,-0.936468,0.036652,-0.325594,3.000000
0.530160,0.012151,0.717831,1.170886,-1.042075,0.000000
1.532420,0.198764,-1.496191,0.299541,1.924154,2.000000
1.532420,0.198764,-1.496191,0.299541,1.924154,2.000000
1.532420,0.198764,-1.496191,0.299541,1.924154,2.000000
-0.431502,1.612385,0.916230,0.315543,-0.027436,4.000000
-0.431502,1.612385,0.916230,0.315543,-0.027436,4.000000
-0.431502,1.612385,0.916230,0.315543,-0.027436,4.000000
-0.431502,1.612385,0.916230,0.315543,-0.027436,4.000000
-0.431502,1.612385,0.916230,0.315543,-0.027436,4.000000
-0.431502,1.612385,0.916230,0.315543,-0.027436,4.000000
-0.431502,1.612385,0.916230,0.315543,-0.027436,4.000000
-0.387767,0.015925,-0.182982,0.553061,-0.199093,1.000000
-0.387767,0.015925,-0.182982,0.553061,-0.199093,1.000000
0.905137,-0.891853,-0.454722,0.929348,0.206075,1.000000
0.905137,-0.891853,-0.454722,0.929348,0.206075,1.000000
-0.802047,0.801521,-0.062542,0.574490,1.436427,4.000000
-0.802047,0.801521,-0.062542,0.574490,1.436427,4.000000
-0.802047,0.801521,-0.062542,0.574490,1.436427,4.000000
-0.802047,0.801521,-0.062542,0.574490,1.436427,4.000000
-0.802047,0.801521,-0.062542,0.574490,1.436427,4.000000
-0.802047,0.801521,-0.062542,0.574490,1.436427,4.000000
-0.802047,0.801521,-0.062542,0.574490,1.436427,4.000000
-0.802047,0.801521,-0.062542,0.574490,1.436427,4.000000
1.061957,0.273917,0.148383,-0.965207,-0.021500,0.000000
-0.310710,-0.505372,1.269269,0.344892,-0.825075,1.000000
-0.310710,-0.505372,1.269269,0.344892,-0.825075,1.000000
1.450324,1.411892,2.165973,-1.926337,0.560789,2.000000
1.450324,1.411892,2.165973,-1.926337,0.560789,2.000000
-0.774558,0.582834,0.506516,0.632240,0.703177,1.000000
-0.774558,0.582834,0.506516,0.632240,0.703177,1.000000
-0.385395,0.943185,-0.628940,1.493080,1.545785,1.000000
-0.385395,0.943185,-0.628940,1.493080,1.545785,1.000000
0.648532,1.343827,-0.846367,-0.733623,1.535613,3.000000
0.648532,1.343827,-0.846367,-0.733623,1.535613,3.000000
-1.148893,0.416135,-0.600473,-0.372794,1.495098,3.000000
-1.148893,0.416135,-0.600473,-0.372794,1.495098,3.000000
0.422078,-0.750511,-0.529962,-0.329672,0.090899,3.000000
0.422078,-0.750511,-0.529962,-0.329672,0.090899,3.000000
0.046352,-0.466314,-1.240147,0.127838,-0.762597,0.000000
0.410594,-0.125399,-0.488967,0.094333,-0.432537,0.000000
1.326165,1.751652,-0.431668,0.820697,0.789370,1.000000
1.326165,1.751652,-0.431668,0.820697,0.789370,1.000000
-0.988581,-0.882304,-1.371995,-0.460556,-0.313015,0.000000
-0.375921,-1.466095,-0.622104,-0.964436,2.974146,4.000000
-0.375921,-1.466095,-0.622104,-0.964436,2.974146,4.000000
-0.375921,-1.466095,-0.622104,-0.964436,2.974146,4.000000
-0.375921,-1.466095,-0.622104,-0.964436,2.974146,4.000000
-0.375921,-1.466095,-0.622104,-0.964436,2.974146,4.000000
-0.375921,-1.466095,-0.622104,-0.964436,2.974146,4.000000
-0.375921,-1.466095,-0.622104,-0.964436,2.974146,4.000000
1.003160,-0.699658,-0.583950,-1.458071,-0.891501,0.000000
-0.594229,1.642042,0.313348,-0.800315,2.715161,3.000000
-0.594229,1.642042,0.313348,-0.800315,2.715161,3.000000
1.417447,-0.040873,2.402112,0.079584,-1.475102,0.000000
-0.622638,0.816465,-0.219322,0.300127,1.588104,1.000000
-0.622638,0.816465,-0.219322,0.300127,1.588104,1.000000
0.650006,-1.751989,3.277675,-0.293931,-0.226304,1.000000
0.650006,-1.751989,3.277675,-0.293931,-0.226304,1.000000
0.132531,0.079036,-0.735920,0.137605,-0.468309,0.000000
-0.090458,-0.069792,1.012514,0.769018,-0.054048,1.000000
-0.090458,-0.069792,1.012514,0.769018,-0.054048,1.000000
1.263763,-0.098923,-0.002393,0.190583,-0.694837,3.000000
1.263763,-0.098923,-0.002393,0.190583,-0.694837,3.000000
0.243459,2.218306,-0.371369,-0.225593,-0.752826,2.000000
0.243459,2.218306,-0.371369,-0.225593,-0.752826,2.000000
0.243459,2.218306,-0.371369,-0.225593,-0.752826,2.000000
-0.976368,0.668873,-0.777195,-2.407091,0.461424,1.000000
-0.976368,0.668873,-0.777195,-2.407091,0.461424,1.000000
-1.316327,2.614023,1.663590,-1.075563,-0.913580,3.000000
-1.316327,2.614023,1.663590,-1.075563,-0.913580,3.000000
1.215541,-0.487402,-1.779938,1.309205,-0.627911,0.000000
-1.189490,-1.664140,-0.456087,1.225553,-0.059757,0.000000
0.431175,1.184966,-1.505363,-1.288409,-0.230981,1.000000
0.431175,1.184966,-1.505363,-1.288409,-0.230981,1.000000
-0.131678,-0.140083,0.238504,-1.055553,-0.893621,0.000000
-2.025172,-1.103225,-0.987909,0.257535,0.036951,0.000000
0.577400,2.203967,-0.881342,-1.348983,0.491926,3.000000
0.577400,2.203967,-0.881342,-1.348983,0.491926,3.000000
-1.352814,1.157098,-0.697584,-1.538362,0.925115,3.000000
-1.352814,1.157098,-0.697584,-1.538362,0.925115,3.000000
-0.080510,-0.968055,-0.054326,0.477014,0.157968,0.000000
1.651743,0.421164,-0.466777,-2.101863,1.427750,2.000000
1.651743,0.421164,-0.466777,-2.101863,1.427750,2.000000
-0.294781,0.098437,0.766774,0.950698,0.529733,0.000000
0.082220,-0.492481,-0.249885,0.064546,-0.175632,1.000000
0.082220,-0.492481,-0.249885,0.064546,-0.175632,1.000000
0.227431,0.599899,-1.426471,-1.173702,-0.028733,1.000000
0.227431,0.599899,-1.426471,-1.173702,-0.028733,1.000000
-0.166559,-0.783548,1.083936,0.928664,-0.386229,0.000000
-0.339597,0.101791,0.899271,-1.362239,1.465533,1.000000
3.062031,-0.303266,-0.002215,0.692175,-0.399639,0.000000
-0.280016,-1.298909,0.478042,-0.665220,-0.597548,0.000000
-1.021481,0.533861,0.830607,1.570296,2.073311,2.000000
-1.021481,0.533861,0.830607,1.570296,2.073311,2.000000
-1.021481,0.533861,0.830607,1.570296,2.073311,2.000000
0.728397,-0.283889,1.957674,-0.080198,-0.832025,1.000000
0.728397,-0.283889,1.957674,-0.080198,-0.832025,1.000000
-0.476647,-0.908017,0.157618,1.155787,2.523689,3.000000
-0.476647,-0.908017,0.157618,1.155787,2.523689,3.000000
1.043955,-0.952971,-0.420845,-0.839144,-0.719788,0.000000
1.077524,0.795414,-0.611899,0.714034,0.217612,1.000000
2.904270,-0.091445,-0.400283,-0.453562,1.295796,2.000000
2.904270,-0.091445,-0.400283,-0.453562,1.295796,2.000000
2.904270,-0.091445,-0.400283,-0.453562,1.295796,2.000000
0.162708,0.830226,-0.351124,0.090460,1.872035,3.000000
0.162708,0.830226,-0.351124,0.090460,1.872035,3.000000
-0.491523,-1.336507,1.133517,-1.338153,-0.265424,1.000000
-0.491523,-1.336507,1.133517,-1.338153,-0.265424,1.000000
-2.172655,1.523690,0.061165,0.115843,-0.077291,3.000000
-2.172655,1.523690,0.061165,0.115843,-0.077291,3.000000
0.338405,-0.352139,0.431050,1.014450,2.231043,3.000000
0.338405,-0.352139,0.431050,1.014450,2.231043,3.000000
1.424070,0.475869,1.762700,-0.683863,1.337234,2.000000
1.424070,0.475869,1.762700,-0.683863,1.337234,2.000000
1.424070,0.475869,1.762700,-0.683863,1.337234,2.000000
1.077024,0.026268,0.229309,-1.646466,0.200155,3.000000
1.077024,0.026268,0.229309,-1.646466,0.200155,3.000000
2.887295,-0.162582,0.538930,0.216106,2.976284,4.000000
2.887295,-0.162582,0.538930,0.216106,2.976284,4.000000
2.887295,-0.162582,0.538930,0.216106,2.976284,4.000000
2.887295,-0.162582,0.538930,0.216106,2.976284,4.000000
2.887295,-0.162582,0.538930,0.216106,2.976284,4.000000
2.887295,-0.162582,0.538930,0.216106,2.976284,4.000000
2.887295,-0.162582,0.538930,0.216106,2.976284,4.000000
-0.522782,-0.513841,0.563071,0.919831,-0.958229,0.000000
-0.508789,0.378472,-1.308691,2.103391,-0.407254,0.000000
-0.059695,0.456060,1.344537,1.403890,-1.642511,0.000000
-1.541465,0.378350,1.751420,0.709199,4.372706,3.000000
-1.541465,0.378350,1.751420,0.709199,4.372706,3.000000
-0.842448,-0.344624,1.049384,1.023567,-0.489838,2.000000
-0.842448,-0.344624,1.049384,1.023567,-0.489838,2.000000
0.083316,1.026329,0.080199,0.784508,1.163553,2.000000
0.083316,1.026329,0.080199,0.784508,1.163553,2.000000
-0.445774,-1.226317,0.480471,-0.926799,-0.541089,0.000000
-1.458066,-0.443031,-1.069874,-0.687237,-0.336393,1.000000
-1.458066,-0.443031,-1.069874,-0.687237,-0.336393,1.000000
0.384979,1.728318,1.353502,0.504895,0.668904,3.000000
0.384979,1.728318,1.353502,0.504895,0.668904,3.000000
0.351161,1.298222,-0.730670,2.023054,-1.332522,0.000000
0.598602,0.375165,0.563877,0.183591,1.793144,2.000000
0.598602,0.375165,0.563877,0.183591,1.793144,2.000000
0.598602,0.375165,0.563877,0.183591,1.793144,2.000000
0.693603,1.858287,1.262530,-0.030489,-0.016390,2.000000
0.693603,1.858287,1.262530,-0.030489,-0.016390,2.000000
0.693603,1.858287,1.262530,-0.030489,-0.016390,2.000000
0.100243,-0.067157,-0.223461,-0.735786,-0.032515,3.000000
0.100243,-0.067157,-0.223461,-0.735786,-0.032515,3.000000
-0.848773,-0.253768,-0.120472,0.160515,0.151015,2.000000
-0.848773,-0.253768,-0.120472,0.160515,0.151015,2.000000
-0.848773,-0.253768,-0.120472,0.160515,0.151015,2.000000
-0.038782,1.381216,1.425737,0.291387,-0.907283,2.000000
-0.038782,1.381216,1.425737,0.291387,-0.907283,2.000000
-0.038782,1.381216,1.425737,0.291387,-0.907283,2.000000
0.984092,-0.343895,1.482784,1.656941,-0.535337,0.000000
0.385027,1.650367,0.715576,-0.842581,-1.004372,3.000000
0.385027,1.650367,0.715576,-0.842581,-1.004372,3.000000
-0.197544,-0.399187,0.454418,0.118419,-0.076151,0.000000
-1.523966,1.140530,0.463589,0.543754,1.563653,4.000000
-1.523966,1.140530,0.463589,0.543754,1.563653,4.000000
-1.523966,1.140530,0.463589,0.543754,1.563653,4.000000
-1.523966,1.140530,0.463589,0.543754,1.563653,4.000000
-1.523966,1.140530,0.463589,0.543754,1.563653,4.000000
-1.523966,1.140530,0.463589,0.543754,1.563653,4.000000
-1.523966,1.140530,0.463589,0.543754,1.563653,4.000000
-0.873647,-0.454745,1.656862,-0.046009,-0.946567,0.000000
1.880438,0.671361,-0.429644,-0.723705,0.191576,3.000000
1.880438,0.671361,-0.429644,-0.723705,0.191576,3.000000
0.074334,-1.109123,-0.433659,-0.031024,-0.043183,0.000000
0.193722,0.355790,-0.533219,0.285794,-0.836667,1.000000
0.193722,0.355790,-0.533219,0.285794,-0.836667,1.000000
-0.051825,-0.920734,0.933932,-1.252452,0.370532,0.000000
1.028647,-0.396384,1.277583,0.261896,-1.195510,1.000000
1.028647,-0.396384,1.277583,0.261896,-1.195510,1.000000
-0.321558,-0.288525,-1.671367,1.358084,-0.116170,2.000000
-0.321558,-0.288525,-1.671367,1.358084,-0.116170,2.000000
-0.321558,-0.288525,-1.671367,1.358084,-0.116170,2.000000
-0.744579,-0.575670,-1.157231,-0.530020,-0.338237,0.000000
-0.377999,-0.395401,-0.710434,1.382979,1.194369,2.000000
-0.377999,-0.395401,-0.710434,1.382979,1.194369,2.000000
-0.377999,-0.395401,-0.710434,1.382979,1.194369,2.000000
1.563523,-0.300955,0.236641,0.931479,-1.237780,1.000000
-0.221619,0.935605,-1.309399,-0.066817,1.498287,3.000000
-0.221619,0.935605,-1.309399,-0.066817,1.498287,3.000000
-1.138735,0.366569,0.608577,1.111457,2.688805,2.000000
-1.138735,0.366569,0.608577,1.111457,2.688805,2.000000
1.114810,1.139722,0.004672,-2.118589,0.732712,2.000000
1.114810,1.139722,0.004672,-2.118589,0.732712,2.000000
-0.557150,-0.181011,0.253248,-1.842208,-1.067414,0.000000
0.448386,1.100988,1.313839,-0.602779,-1.931762,1.000000
-0.234360,3.320682,-0.909758,0.110684,-1.778839,2.000000
-0.234360,3.320682,-0.909758,0.110684,-1.778839,2.000000
-0.867087,0.661744,0.069234,-1.920949,-1.240337,0.000000
-0.587554,0.693410,-0.312595,0.521802,0.684572,2.000000
-0.587554,0.693410,-0.312595,0.521802,0.684572,2.000000
0.307320,2.112910,-0.912345,0.005644,0.369284,1.000000
0.307320,2.112910,-0.912345,0.005644,0.369284,1.000000
-0.583729,-0.379450,-0.601994,0.051626,0.308912,0.000000
-0.787581,-0.702087,0.176408,0.978260,-0.395908,0.000000
-0.196621,-0.799767,-0.570790,0.977075,-0.782833,0.000000
0.461148,2.591519,0.702577,-1.555335,-0.797554,1.000000
0.461148,2.591519,0.702577,-1.555335,-0.797554,1.000000
0.875256,1.017029,-1.931621,1.505803,0.025945,3.000000
0.875256,1.017029,-1.931621,1.505803,0.025945,3.000000
-0.291375,-0.409124,0.353730,0.054507,-0.982623,0.000000
0.373432,0.194156,1.203783,0.805695,-0.986324,0.000000
-0.355171,-0.417512,2.646889,1.045125,0.493656,3.000000
-0.355171,-0.417512,2.646889,1.045125,0.493656,3.000000
-0.855287,-0.176225,0.532881,0.026846,1.719319,1.000000
-0.855287,-0.176225,0.532881,0.026846,1.719319,1.000000
-0.260284,-0.143315,0.251730,-1.152510,-0.732135,0.000000
-0.712194,1.535525,-0.630660,1.366672,-0.697336,0.000000
-1.238560,-1.421721,0.465313,-1.497673,0.624173,0.000000
-0.115687,0.907029,0.810260,-1.347073,0.747671,4.000000
-0.115687,0.907029,0.810260,-1.347073,0.747671,4.000000
-0.115687,0.907029,0.810260,-1.347073,0.747671,4.000000
-0.115687,0.907029,0.810260,-1.347073,0.747671,4.000000
-0.115687,0.907029,0.810260,-1.347073,0.747671,4.000000
-0.115687,0.907029,0.810260,-1.347073,0.747671,4.000000
-0.115687,0.907029,0.810260,-1.347073,0.747671,4.000000
-0.115687,0.907029,0.810260,-1.347073,0.747671,4.000000
